"course.num","gpa.diff","residency","rural","sat.act.std","hrs.att.diff","prior.online.exp","hs.gpa.wgh","fa19.enroll.status","gender","survey.respondent","fin.aid.sp20","safe.living.place","fin.situation","tech.need","internet.access","study.envir","perform.percept","instructor.supp","live.on.campus.sp20","infected.by.covid","died.from.covid","covid.news.time"
224,0.15,"In-State","Non-Rural",0.305562364191903,-4,"Yes",3.3347,"Continuing Student","Female","Yes","Yes",4,"My financial situation worsened","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",2,"No","None","None","1 – 2 hours"
132,1.82,"In-State","Non-Rural",-0.734198458405546,2,"Yes",2.9841,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",2,"Yes","Family member(s),Close friend(s)","Family member(s),Close friend(s)","Less than 30 minutes"
341,0.0957999999999997,"In-State","Non-Rural",0.305562364191903,3,"No",4.1875,"Continuing Student","Male","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",5,"No","None","None","30 minutes – 1 hour"
224,0.275,"Out-of-State","Non-Rural",0.676905515119564,2,"Yes",4.2097,"Returning Student","Female","Yes","No",3,"My financial situation worsened","Had all needed tech","No","My study environment became worse","My performance didn’t change",2,"No","Prefer not to say","None","1 – 2 hours"
132,-0.0413999999999999,"In-State","Rural",-0.51139256784895,2,"Yes",3.7138,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became worse","My performance improved overall",3,"No","None","None","30 minutes – 1 hour"
224,-0.81,"Out-of-State","Non-Rural",-1.25407886970427,1,"Yes",3.2414,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",2,"No","None","None","More than 3 hours"
224,0.3,"Out-of-State","Non-Rural",-0.214318047106821,-1,"No",3.75,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",3,"Yes","None","None","More than 3 hours"
104,0.34,"Out-of-State","Non-Rural",NA,0,"Yes",2.9,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"Yes","None","None","30 minutes – 1 hour"
131,-0.5633,"In-State","Non-Rural",-1.10554160933321,3,"Yes",3.371,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment didn’t change","My performance improved overall",4,"Yes","None","None","Less than 30 minutes"
132,0.0415,"In-State","Non-Rural",-1.10554160933321,-2,"Yes",2.6855,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",4,"Yes","Close friend(s)","None","More than 3 hours"
224,-1.0952,"In-State","Non-Rural",-1.20103345533973,1,"No",3.5,"New Transfer Student","Male","Yes","Yes",5,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",3,"No","Family member(s)","Prefer not to say","1 – 2 hours"
224,0.64,"In-State","Non-Rural",-1.10554160933321,3,"No",3.5484,"Continuing Student","Female","Yes","Yes",2,"My financial situation worsened","Had all needed tech","Yes","My study environment didn’t change","My performance didn’t change",2,"No","Family member(s)","Family member(s)","Less than 30 minutes"
131,2.01,"In-State","Non-Rural",-0.214318047106821,0,"Yes",3.3387,"Continuing Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Close friend(s)","None","More than 3 hours"
112,-0.735,"In-State","Rural",NA,4,"Yes",NA,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",4,"Yes","None","None","2 – 3 hours"
340,0.3989,"Out-of-State","Non-Rural",-0.712041262808554,-2,"No",3.07,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","None","None","Less than 30 minutes"
132,0.6493,"In-State","Non-Rural",-0.808467088591078,1,"Yes",4,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",2,"No","None","None","1 – 2 hours"
341,-0.57,"In-State","Non-Rural",0.602636884934031,0,"Yes",4.0333,"Continuing Student","Male","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"No","None","None","Less than 30 minutes"
131,0.28,"Out-of-State","Non-Rural",0.231293734006371,1,"Yes",2.7,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment didn’t change","My performance worsened overall",2,"Yes","None","None","1 – 2 hours"
231,0.1116,"In-State","Non-Rural",-0.140049416921289,-2,"Yes",4.3438,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",4,"No","Prefer not to say","Prefer not to say","1 – 2 hours"
112,-0.685,"In-State","Non-Rural",-1.40261613007533,-2,"No",3.0588,"Continuing Student","Male","Yes","Yes",3,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","Less than 30 minutes"
341,0.7434,"In-State","Rural",-1.10554160933321,1,"Yes",3.6875,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",4,"No","None","None","Less than 30 minutes"
231,0.0742999999999996,"In-State","Non-Rural",-0.467545166542966,0,"Yes",4.3125,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance improved overall",4,"No","None","None","More than 3 hours"
224,1.285,"Out-of-State","Non-Rural",-1.25407886970427,-1,"Yes",3.2143,"Continuing Student","Female","Yes","Yes",4,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","1 – 2 hours"
132,-0.92,"Out-of-State","Non-Rural",-0.214318047106821,-3,"No",2.962,"Continuing Student","Male","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became better","My performance didn’t change",4,"No","None","None","Less than 30 minutes"
103,-0.5933,"In-State","Non-Rural",-1.17981023951874,0,"No",2.6094,"Continuing Student","Female","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became better","My performance improved overall",3,"Yes","Family member(s)","None","1 – 2 hours"
324,0.22,"In-State","Non-Rural",NA,0,"Yes",2.4,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",1,"Yes","Prefer not to say","None","30 minutes – 1 hour"
132,0.995,"In-State","Non-Rural",0.265943122253797,1,"No",3.037,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Purchased tech tools","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","1 – 2 hours"
131,-0.1207,"In-State","Non-Rural",-0.734198458405546,-1,"Yes",3.4667,"New Transfer Student","Female","Yes","Yes",5,"My financial situation worsened","Couldn't acquire some tech","No","My study environment became worse","My performance worsened overall",2,"No","Prefer not to say","Prefer not to say","More than 3 hours"
231,0.1086,"In-State","Rural",-0.808467088591078,2,"No",4.2121,"Continuing Student","Male","Yes","No",3,"My financial situation didn't change","Purchased tech tools","Yes","My study environment became worse","My performance didn’t change",4,"No","None","None","1 – 2 hours"
224,-1.65,"In-State","Non-Rural",-1.10554160933321,0,"No",3.1008,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",5,"Yes","None","None","Less than 30 minutes"
131,-0.13,"Out-of-State","Non-Rural",0.825442775490628,-2,"No",3.943,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Close friend(s)","None","30 minutes – 1 hour"
340,0.4034,"Out-of-State","Non-Rural",0.305562364191903,2,"Yes",3.4107,"Continuing Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","Family member(s)","Family member(s)","30 minutes – 1 hour"
231,-0.4566,"In-State","Rural",-2.21957106211619,-1,"Yes",2.7917,"Continuing Student","Male","Yes","Yes",5,"My financial situation didn't change","Couldn't acquire some tech","Yes","My study environment became worse","My performance improved overall",5,"Yes","None","None","Less than 30 minutes"
224,-0.963,"In-State","Non-Rural",-0.585661198034482,-1,"Yes",3.2333,"Continuing Student","Female","Yes","Yes",4,"My financial situation worsened","Purchased tech tools","Yes","My study environment didn’t change","My performance worsened overall",3,"No","Family member(s)","None","30 minutes – 1 hour"
131,-0.435,"Out-of-State","Non-Rural",-0.51139256784895,0,"Yes",2.605,"New Transfer Student","Female","Yes","Yes",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance improved overall",4,"Yes","None","None","2 – 3 hours"
103,1.375,"In-State","Rural",-1.40261613007533,3,"No",1.6333,"Continuing Student","Male","Yes","Yes",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance didn’t change",4,"No","Close friend(s)","None","1 – 2 hours"
231,0.5767,"Out-of-State","Rural",-0.712041262808554,-1,"No",2.83,"Continuing Student","Male","Yes","Yes",4,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"No","None","None","30 minutes – 1 hour"
340,0.6493,"Out-of-State","Non-Rural",1.04824866604722,-1,"No",3.45,"Continuing Student","Male","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment didn’t change","My performance worsened overall",4,"No","Close friend(s)","None","Less than 30 minutes"
231,1.5717,"In-State","Non-Rural",0.825442775490628,4,"Yes",3.9459,"New Student","Female","Yes","Yes",3,"My financial situation worsened","Couldn't acquire some tech","Yes","My study environment became worse","My performance worsened overall",2,"No","None","None","Less than 30 minutes"
231,0.0467,"In-State","Rural",-0.734198458405546,0,"No",4.1694,"Continuing Student","Female","Yes","Yes",5,"My financial situation worsened","Had all needed tech","No","My study environment became worse","My performance didn’t change",3,"No","None","None","More than 3 hours"
341,-0.4417,"Out-of-State","Non-Rural",0.510439218519385,1,"No",4.125,"Continuing Student","Female","Yes","No",5,"My financial situation worsened","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Close friend(s)","None","2 – 3 hours"
104,-2.3375,"In-State","Non-Rural",-1.47688476026087,-11,"No",3.7581,"New Student","Male","Yes","No",5,"My financial situation didn't change","Had all needed tech","Yes","My study environment became worse","My performance worsened overall",3,"Yes","Family member(s)","None","Less than 30 minutes"
